year,severity,vv_db_anom_mean,vv_db_anom_std,vh_db_anom_mean,vh_db_anom_std,rvi_anom_mean,rvi_anom_std
2017,2,0.2542896315719556,0.708469298082529,0.43106260612242403,0.67554387344955,0.0235271496495097,0.14405894081119658
2017,2,0.7237112145674857,0.7172724577768083,0.012887252004523026,0.5042245641593305,-0.11599400168971012,0.10269931145456185
2017,2,0.15011968164955078,0.6859629091001338,0.3623439660446744,0.6617597190867621,0.029447095147494613,0.14421569058712283
2017,2,0.5583000183105469,0.22907733917236328,-0.1965656280517578,0.08004379272460938,-0.11597979068756104,0.04920482635498047
2017,2,-1.286240577697754,0.0,-0.4300537109375,0.0,0.15378224849700928,0.0
2017,2,-0.554238579489968,0.5114709176610807,0.3476864207874645,0.7518582982282861,0.13752380284396085,0.13579491710164518
2017,2,-0.39873695373535156,0.0,0.43637847900390625,0.0,0.15676414966583252,0.0
2017,2,0.9461040496826172,0.0,0.6803798675537109,0.0,-0.04117476940155029,0.0
2017,2,-0.7560264587402343,0.829700476453554,-0.37669219970703127,0.5372576852195886,0.07060898542404175,0.15447821046016535
2017,2,0.20267963409423828,0.7114974687944942,0.08296310901641846,0.9114050782085911,-0.02546255588531494,0.14820808742319366
2017,2,-1.076240403311593,0.5547548791657326,-0.09615843636648995,0.7920423484275798,0.17475007261548722,0.19334083241313685
2017,2,-1.5388240814208984,0.0,0.5066375732421875,0.0,0.3679317235946655,0.0
2017,2,1.855203628540039,0.0,0.8417091369628906,0.0,-0.18776893615722656,0.0
2017,2,-0.8914918899536133,0.31145348938654527,-0.44235944747924805,0.27453184814984505,0.06987616419792175,0.07374328442549234
2017,2,0.01811504364013672,0.0,-0.0337982177734375,0.0,-0.009727239608764648,0.0
2017,2,0.18960318697521225,0.8505176827015174,0.36381494978868234,0.8454829532243329,0.021700971390594025,0.14559642463913652
2017,2,-0.22101688385009766,0.0,-0.021083831787109375,0.0,0.010255038738250732,0.0
2017,2,0.11761760711669922,0.3258980569246277,0.3348387082417806,0.7430501071074946,0.023567914962768555,0.09364980369738933
2017,2,0.32884788513183594,0.5384607315063477,1.5853338241577148,0.4998445510864258,0.18608182668685913,0.0012360811233520508
2017,2,-0.047193050384521484,0.29404604342914614,-0.21893874804178873,0.41349695180492535,-0.037367393573125206,0.08104530313709984
2017,2,1.2532081604003906,0.0,-0.4141731262207031,0.0,-0.27187687158584595,0.0
2017,2,-0.4905239741007487,0.4529938303139465,-0.5892473856608073,0.2666902382646568,-0.027661383152008057,0.08051980418965402
2017,2,0.15226014159492893,0.6817090209284975,0.30083426747504965,0.666691675733922,0.020001941146316392,0.13648008628673577
2017,2,-0.19277071952819824,0.18419856887696054,-0.49855971336364746,0.23109424714637025,-0.06036663055419922,0.05613704389104303
2017,2,1.814939022064209,0.0,1.6933097839355469,0.0,-0.024693548679351807,0.0
